Instrument,Issuer Name,Industry Sub Sector Description,Country Name,Issuer Country Name,Issue Date,Maturity Date,Preferred RIC,Amount Outstanding,Coupon,FRN Index,Coupon Frequency,Coupon Type Description,Coupon Effective Date,Issuer Rating,Fitchs Rating,Moodys Rating,SP Rating,Price,Yield To Maturity,ISMA Bid Yield,ISMA Ask Yield,Yield To Maturity,Z-Spread,Call Type Description,PUTCALLIND,Option Adjusted Spread,Option Adjusted Spread Bid,Option Value,Option Adjusted Spread,Price (-25bp),Effective Duration,DV01,Convexity,Spread Duration,Price (+25bp),ZC Volatility,Zero Option Adjusted Price,Option Adjusted Convexity,Exercise Type,Duration,Modified Duration,Convexity,Make Whole Call Flag
US34540TJN37,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-06-11,2020-06-20,34540TJN3=,7813000.0,2.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-06-11,,,Ba1,BBB-,99.7568,3.066692,3.09,2.89,3.066692,120.562849,Ordinary Call,,114.900109,122.9,2.8e-05,148.775882,99.864748,0.431512,0.004312,0.004878,0.431512,99.649157,148.782363,,,,0.4306,0.4243,0.389,
US34540TJM53,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-06-04,2025-06-20,34540TJM5=,1862000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-06-04,,,Ba1,BBB-,97.5354,4.008901,4.05,3.84,4.008901,230.501714,Ordinary Call,,206.811227,219.8,0.016459,234.999612,98.645676,4.661763,0.045577,-0.954425,4.661763,96.366803,235.344737,,,,4.9755,4.8802,27.5674,
US34540TJL70,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-05-29,2025-05-20,34540TJL7=,1752000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-05-29,,,Ba1,BBB-,97.5893,4.004303,4.04,3.84,4.004303,230.323788,Ordinary Call,,206.735753,220.3,0.017325,235.019691,98.680135,4.571938,0.044857,-0.997905,4.571938,96.437272,235.387948,,,,4.8923,4.7986,26.7379,
US34540TJK97,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-05-21,2020-05-20,34540TJK9=,4533000.0,2.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-05-21,,,Ba1,BBB-,99.8022,3.066728,3.09,2.89,3.066728,120.766803,,,117.134656,124.7,2.1e-05,154.591308,99.888068,0.342422,0.00343,0.003535,0.342422,99.716553,154.597508,,,,0.3472,0.3421,0.2856,
US34540TJJ25,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-05-14,2025-05-20,34540TJJ2=,4370000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-05-14,,,Ba1,BBB-,97.5893,4.004303,4.04,3.84,4.004303,230.323788,Ordinary Call,,207.117877,220.6,0.017325,235.019691,98.680135,4.571938,0.044857,-0.997905,4.571938,96.437272,235.387948,,,,4.8923,4.7986,26.7379,
US345397XF55,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-03-27,2020-03-27,345397XF5=,600000000.0,2.459,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-03-27,,BBB,Ba1,BBB-,100.0329,2.279344,2.3,2.25,2.279344,47.002547,,,47.242918,47.1,0.0,78.923595,100.082713,0.201845,0.002034,0.001367,0.201845,99.983173,78.923595,,,,0.2,0.1991,0.0793,
US34540TJG85,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-03-12,2025-03-20,34540TJG8=,2308000.0,3.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-03-12,,,Ba1,BBB-,96.7825,3.99252,4.03,3.83,3.99252,229.495079,Ordinary Call,,211.694632,223.9,0.00222,234.993965,97.904908,4.60118,0.045012,-0.094742,4.60118,95.654299,235.042746,,,,4.7474,4.6568,25.2717,
US34540TJB98,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-02-20,2020-02-20,34540TJB9=,12603000.0,2.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-02-20,,,Ba1,BBB-,99.9423,3.066917,3.09,2.89,3.066917,112.287886,,,125.186062,131.6,0.00037,149.219413,99.967872,0.099792,0.001007,0.012319,0.099792,99.917505,149.586683,,,,0.0972,0.0958,0.0564,
US34540TJF03,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-03-05,2022-03-20,34540TJF0=,12955000.0,3.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-03-05,,,Ba1,BBB-,99.4188,3.276653,3.3,3.1,3.276653,157.298215,Ordinary Call,,147.404752,159.2,0.007707,170.000562,99.864058,1.906168,0.019132,-1.053429,1.906168,98.90746,170.370604,,,,2.1076,2.0746,5.4266,
US34540TJE38,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-02-26,2025-02-20,34540TJE3=,6254000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-02-26,,,Ba1,BBB-,97.727,3.996464,4.03,3.83,3.996464,229.720155,Ordinary Call,,210.302025,223.2,0.015117,234.994854,98.769696,4.338365,0.043005,-1.046806,4.338365,96.61945,235.32957,,,,4.6424,4.5537,24.3268,
US34540TJC71,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-02-20,2025-02-20,34540TJC7=,4138000.0,3.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-02-20,,,Ba1,BBB-,96.8245,3.993813,4.03,3.83,3.993813,229.457426,Ordinary Call,,215.328608,227.1,0.001418,235.011084,97.930426,4.524458,0.044405,-0.136961,4.524458,95.710173,235.042652,,,,4.6641,4.575,24.4763,
US34540TJA16,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-02-12,2025-02-20,34540TJA1=,12659000.0,3.15,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-02-12,,,Ba1,BBB-,96.1395,3.993624,4.03,3.83,3.993624,229.444815,Ordinary Call,,218.116971,229.2,-5.4e-05,235.008238,97.258967,4.5805,0.044614,0.135381,4.5805,95.028275,235.007037,,,,4.6806,4.5912,24.5899,
US34540THP03,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-09-18,2021-09-20,34540THP0=,4428000.0,3.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-09-18,,,Ba1,BBB-,99.7308,3.163797,3.19,2.99,3.163797,144.889222,Ordinary Call,,139.159631,150.3,0.018949,160.002576,99.99973,1.302907,0.013118,-1.875697,1.302907,99.343841,161.168324,,,,1.6366,1.6118,3.4396,
US34540THM71,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-09-11,2021-09-20,34540THM7=,2005000.0,3.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-09-11,,,Ba1,BBB-,99.7308,3.163797,3.19,2.99,3.163797,144.889222,Ordinary Call,,139.159631,150.3,0.018949,160.002576,99.99973,1.302907,0.013118,-1.875697,1.302907,99.343841,161.168324,,,,1.6366,1.6118,3.4396,
US345397WW97,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-09-08,2024-09-08,345397WW9=,750000000.0,3.664,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-09-08,,BBB,Ba1,BBB-,100.5368,3.536996,3.57,3.52,3.536996,191.521952,,,188.181098,194.0,0.0,191.226899,101.61112,4.191272,0.042675,0.207073,4.191272,99.475658,191.226899,,,,4.2629,4.1893,20.6573,
US34540THK16,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-09-05,2021-09-20,34540THK1=,4991000.0,3.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-09-05,,,Ba1,BBB-,99.7308,3.163797,3.19,2.99,3.163797,144.889222,Ordinary Call,,139.159631,150.3,0.018949,160.002576,99.99973,1.302907,0.013118,-1.875697,1.302907,99.343841,161.168324,,,,1.6366,1.6118,3.4396,
US34540THF21,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-08-21,2024-08-20,34540THF2=,1875000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-08-21,,,Ba1,BBB-,98.6065,3.832672,3.87,3.66,3.832672,214.206702,Ordinary Call,,190.213496,204.8,0.053667,219.998042,99.467197,3.688945,0.036892,-1.971043,3.688945,97.622605,221.291596,,,,4.2251,4.1477,20.2571,
US34540THH86,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-08-28,2021-08-20,34540THH8=,6657000.0,3.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-08-28,,,Ba1,BBB-,99.7569,3.155786,3.18,2.98,3.155786,144.135673,Ordinary Call,,129.336631,141.8,0.018271,159.9795,99.994873,1.199714,0.012112,-2.054737,1.199714,99.389277,161.16146,,,,1.5533,1.5298,3.1415,
US34540THD72,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-08-14,2024-08-20,34540THD7=,2283000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-08-14,,,Ba1,BBB-,98.6065,3.832672,3.87,3.66,3.832672,214.205944,Ordinary Call,,190.213496,204.8,0.053667,219.998042,99.467197,3.688945,0.036892,-1.971043,3.688945,97.622605,221.291596,,,,4.2251,4.1477,20.2571,
US34540THB17,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-08-07,2024-08-20,34540THB1=,2183000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-08-07,,,Ba1,BBB-,98.6065,3.832672,3.87,3.66,3.832672,214.205944,Ordinary Call,,190.213496,204.8,0.053667,219.998042,99.467197,3.688945,0.036892,-1.971043,3.688945,97.622605,221.291596,,,,4.2251,4.1477,20.2571,
US34540TGZ93,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-07-03,2021-07-20,34540TGZ9=,7909000.0,3.05,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-07-03,,,Ba1,BBB-,99.8432,3.15643,3.18,2.98,3.15643,144.872526,Ordinary Call,,125.024636,136.3,0.03151,160.004752,100.069594,1.108993,0.011236,-1.721532,1.108993,99.507793,162.154089,,,,1.4693,1.4469,2.8548,
US34540TGY29,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-06-26,2024-06-20,34540TGY2=,3189000.0,3.65,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-06-26,,,Ba1,BBB-,99.3593,3.807938,3.84,3.64,3.807938,213.906006,Ordinary Call,,182.906051,194.6,0.181398,214.997807,99.938904,2.879391,0.028679,-4.413801,2.879391,98.50493,219.495662,,,,4.1205,4.0451,19.1131,
US34540TGW62,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-06-19,2024-06-20,34540TGW6=,10163000.0,3.7,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-06-19,,,Ba1,BBB-,99.5117,3.82028,3.86,3.65,3.82028,216.883153,Ordinary Call,,184.882731,194.1,0.231375,215.001341,100.01375,2.654417,0.02648,-5.130832,2.654417,98.689748,220.733294,,,,4.1167,4.0408,19.0837,
US34540TGU07,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-06-12,2021-06-20,34540TGU0=,4951000.0,3.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-06-12,,,Ba1,BBB-,99.7874,3.151894,3.18,2.98,3.151894,142.042933,Ordinary Call,,138.815384,147.7,0.017633,159.979843,100.022107,1.129,0.011289,-1.520434,1.129,99.457678,161.24773,,,,1.4085,1.3872,2.6249,
US34540TGP12,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-05-22,2024-05-20,34540TGP1=,2210000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-05-22,,,Ba1,BBB-,98.8946,3.777086,3.81,3.61,3.777086,209.088354,Ordinary Call,,178.065644,194.3,0.068939,214.999358,99.663539,3.40344,0.033837,-2.477837,3.40344,97.971695,216.743866,,,,4.0484,3.9753,18.4954,
US34540TGR77,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-05-30,2024-05-20,34540TGR7=,3610000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-05-30,,BBB,Ba1,BBB-,98.8946,3.777086,3.81,3.61,3.777086,209.088354,Ordinary Call,,178.065644,194.3,0.068939,214.999358,99.663539,3.40344,0.033837,-2.477837,3.40344,97.971695,216.743866,,,,4.0484,3.9753,18.4954,
US34540TGM80,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-05-15,2024-05-20,34540TGM8=,1903000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-05-15,,,Ba1,BBB-,98.8946,3.777086,3.81,3.61,3.777086,209.088354,Ordinary Call,,178.065644,194.3,0.068939,214.999358,99.663539,3.40344,0.033837,-2.477837,3.40344,97.971695,216.743866,,,,4.0484,3.9753,18.4954,
US34540TFX54,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-02-27,2021-02-20,34540TFX5=,16461000.0,3.25,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-02-27,,,Ba1,BBB-,100.0107,3.238069,3.15,2.94,3.238069,115.780371,Ordinary Call,,128.633512,133.4,0.151791,154.572289,100.036408,0.307033,0.003111,-1.644261,0.307033,99.880879,168.591324,,,,0.0972,0.0958,0.0564,
US34540TFW71,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-02-21,2024-02-20,34540TFW7=,35660000.0,4.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-02-21,,,Ba1,BBB-,100.0238,3.992804,3.77,3.56,3.992804,176.273003,Ordinary Call,,187.590015,187.7,0.893972,214.960222,100.0491,0.720155,0.007318,-4.964573,0.720155,99.683176,238.671903,,,,0.0972,0.0955,0.056,
US34540TFT43,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-02-13,2024-02-20,34540TFT4=,24840000.0,4.0,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-02-13,,,Ba1,BBB-,100.0238,3.992804,3.77,3.56,3.992804,176.273003,Ordinary Call,,187.590015,187.7,0.893972,214.960222,100.0491,0.720155,0.007318,-4.964573,0.720155,99.683176,238.671903,,,,0.0972,0.0955,0.056,
US34540TFH05,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2013-09-26,2023-09-20,34540TFH0=,3862000.0,3.508,LIUSD3M,4.0,Floating: Fixed Margin over Index,2019-12-20,,,Ba1,BBB-,96.1831,4.623272,4.69,4.638,4.623272,,,,,,,,,0.183333,0.001768,,0.183333,,,,,,3.8458,0.1806,-0.316,
US34540TED00,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2013-02-28,2023-02-20,34540TED0=,4353000.0,3.65,,2.0,Fixed:Plain Vanilla Fixed Coupon,2013-02-28,,,Ba1,BBB-,99.8154,3.712665,3.75,3.54,3.712665,209.803836,Ordinary Call,,175.4655,183.5,0.203826,204.99767,100.024773,1.511518,0.015308,-5.476579,1.511518,99.259375,212.005352,,,,2.9144,2.8618,9.9482,
US34540TEA60,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2013-02-14,2023-02-20,34540TEA6=,15254000.0,3.65,,2.0,Fixed:Plain Vanilla Fixed Coupon,2013-02-14,,,Ba1,BBB-,99.8154,3.712665,3.75,3.54,3.712665,209.803836,Ordinary Call,,175.4655,183.5,0.203826,204.99767,100.024773,1.511518,0.015308,-5.476579,1.511518,99.259375,212.005352,,,,2.9144,2.8618,9.9482,
US34540TDZ21,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2012-12-20,2022-12-20,34540TDZ2=,9181000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2012-12-20,,,Ba1,BBB-,99.9834,3.50537,3.54,3.33,3.50537,166.442034,Ordinary Call,,171.460304,174.0,0.337712,179.990855,100.171066,1.222172,0.012248,-3.78504,1.222172,99.558656,192.18456,,,,0.4306,0.4233,0.3873,
US345397VU41,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2011-08-01,2021-08-02,345397VU4=,2000000000.0,5.875,,2.0,Fixed:Plain Vanilla Fixed Coupon,2011-08-01,,BBB,Ba1,BBB-,104.7539,2.720841,2.74,2.69,2.720841,104.261016,,,102.330053,107.9,0.0,117.82785,105.143938,1.449073,0.015563,0.029,1.449073,104.365809,117.82785,,,,1.466,1.4466,2.8924,
US345397VR12,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2011-02-07,2021-02-01,345397VR1=,1250000000.0,5.75,,2.0,Fixed:Plain Vanilla Fixed Coupon,2011-02-07,,BBB,Ba1,BBB-,103.1271,2.69978,2.72,2.66,2.69978,96.248566,,,94.817278,99.8,0.0,116.223987,103.391273,0.993259,0.010502,0.015183,0.993259,102.86393,116.223987,,,,1.0039,0.9907,1.5017,
US345397VM25,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2009-12-14,2020-01-15,345397VM2=,1250000000.0,8.125,,2.0,Fixed:Plain Vanilla Fixed Coupon,2009-12-14,,BBB,Ba1,BBB-,100.0159,2.307415,2.3,2.3,2.307415,,,,,71.5,0.0,80.560669,100.016654,0.002778,2.9e-05,1.3e-05,0.002778,100.015246,80.560669,,,,,,,
US3453997K98,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,1990-09-14,2020-11-01,3453997K9=,,9.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,1990-09-14,,WD,,,104.7247,3.246674,3.27,3.07,3.246674,142.355341,,,138.962256,152.4,0.0,169.112318,104.929112,0.752677,0.008114,0.009624,0.752677,104.520936,169.112318,,,,0.7621,0.7503,0.9484,
GB0043463131,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,Eurobond,United States,1985-02-21,1995-02-15,,0.0,12.0,,1.0,Fixed:Plain Vanilla Fixed Coupon,1985-02-21,,,A2,A,,,,,,,,,,,,,,,,,,,,,,,,,,
US34540TMS86,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-07-08,2026-07-20,34540TMS8=,12614000.0,3.3,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-07-08,,,Ba1,BBB-,95.1054,4.165282,4.2,4.0,4.165282,243.853999,Ordinary Call,,227.43173,239.2,0.001052,244.998071,96.479044,5.655311,0.054687,0.214006,5.655311,93.74469,245.017224,,,,5.8007,5.6852,37.7689,
US34540TLU42,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-05-19,2021-05-20,34540TLU4=,9315000.0,2.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-05-19,,,Ba1,BBB-,99.0461,3.125624,3.15,2.95,3.125624,137.345411,Ordinary Call,,133.279901,144.4,-0.000415,160.031823,99.371641,1.308711,0.013009,0.009859,1.308711,98.721172,159.999957,,,,1.3294,1.3096,2.3742,
US34540TLV25,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-05-19,2026-05-20,34540TLV2=,7815000.0,3.35,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-05-19,,,Ba1,BBB-,95.5382,4.156016,4.19,3.99,4.156016,243.352592,Ordinary Call,,225.703285,237.3,0.00049,245.017482,96.879068,5.57248,0.053518,0.096839,5.57248,94.203144,245.026589,,,,5.7266,5.6128,36.4184,
US34540TLR13,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-05-12,2021-05-20,34540TLR1=,10168000.0,2.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-05-12,,,Ba1,BBB-,99.0461,3.125624,3.15,2.95,3.125624,137.345411,Ordinary Call,,133.279901,144.4,-0.000415,160.031823,99.371641,1.308711,0.013009,0.009859,1.308711,98.721172,159.999957,,,,1.3294,1.3096,2.3742,
US34540TLP56,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-04-07,2026-04-20,34540TLP5=,8667000.0,3.7,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-04-07,,,Ba1,BBB-,97.7414,4.111656,4.15,3.95,4.111656,238.984164,Ordinary Call,,207.5591,222.3,0.057294,240.00094,98.909719,4.98749,0.049179,-1.984694,4.98749,96.450768,241.061384,,,,5.5933,5.4833,35.0618,
US34540TKL51,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-12-17,2025-12-20,34540TKL5=,22517000.0,4.05,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-12-17,,,Ba1,BBB-,99.5939,4.127409,4.17,3.96,4.127409,247.189974,Ordinary Call,,203.44395,210.7,0.47473,235.000229,100.099411,2.929043,0.029251,-7.23394,2.929043,98.636883,244.093115,,,,5.3164,5.21,31.638,
US345397XQ11,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-11-09,2021-01-15,345397XQ1=,1300000000.0,3.2,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-11-09,,BBB,Ba1,BBB-,100.6217,2.567976,2.58,2.53,2.567976,83.716685,,,82.08008,86.5,0.0,103.728374,100.869746,0.966982,0.009884,0.014357,0.966982,100.374571,103.728374,,,,0.9922,0.9797,1.4473,
US34540TJD54,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-02-26,2020-02-20,34540TJD5=,4493000.0,2.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-02-26,,,Ba1,BBB-,99.9423,3.066917,3.09,2.89,3.066917,112.287886,,,125.186062,131.6,0.00037,149.219413,99.967872,0.099792,0.001007,0.012319,0.099792,99.917505,149.586683,,,,0.0972,0.0958,0.0564,
US345397XA68,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-01-09,2022-01-09,345397XA6=,750000000.0,3.219,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-01-09,,BBB,Ba1,BBB-,100.6331,2.888547,2.91,2.86,2.888547,124.162033,,,121.618281,127.7,0.0,131.320474,101.11677,1.911653,0.019246,0.046661,1.911653,100.152366,131.320474,,,,1.9365,1.9092,4.6372,
US34540TGT34,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-06-05,2024-06-20,34540TGT3=,1652000.0,3.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-06-05,,,Ba1,BBB-,98.8674,3.779408,3.81,3.61,3.779408,209.080864,Ordinary Call,,182.463342,196.1,0.065324,215.008061,99.654772,3.49194,0.034605,-2.510995,3.49194,97.924502,216.632496,,,,4.1317,4.0571,19.1923,
US34540TGK25,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2014-05-08,2024-05-20,34540TGK2=,9928000.0,3.75,,2.0,Fixed:Plain Vanilla Fixed Coupon,2014-05-08,,,Ba1,BBB-,99.6666,3.833001,3.87,3.67,3.833001,220.235292,Ordinary Call,,174.039547,185.0,0.292244,214.991142,100.070151,2.331153,0.023365,-5.765096,2.331153,98.901905,222.352868,,,,4.0295,3.9546,18.3605,
US345397WK59,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2013-08-06,2023-08-06,345397WK5=,1000000000.0,4.375,,2.0,Fixed:Plain Vanilla Fixed Coupon,2013-08-06,,BBB,Ba1,BBB-,103.9517,3.191682,3.21,3.16,3.191682,157.841073,,,154.875044,160.2,0.0,159.769838,104.811039,3.229758,0.034194,0.126359,3.229758,103.100722,159.769838,,,,3.2787,3.2276,12.6141,
US34540TMA78,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-06-03,2021-06-20,34540TMA7=,7396000.0,2.75,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-06-03,,,Ba1,BBB-,99.4567,3.139719,3.17,2.96,3.139719,139.156843,Ordinary Call,,135.982025,146.6,0.000902,159.967739,99.78791,1.357645,0.013528,-0.224142,1.357645,99.111531,160.032779,,,,1.4103,1.3891,2.6299,
US34540TLE00,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2016-03-17,2026-03-20,34540TLE0=,24735000.0,4.25,,2.0,Fixed:Plain Vanilla Fixed Coupon,2016-03-17,,BBB,Ba1,BBB-,99.9544,4.2575,4.3,4.1,4.2575,263.78246,Ordinary Call,,207.606342,210.8,0.884236,240.001574,100.1082,1.817486,0.018411,-9.68147,1.817486,99.187641,256.347853,,,,5.4278,5.3149,33.3779,
US34540TJV52,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2015-08-27,2025-08-20,34540TJV5=,45660054.0,4.1,,2.0,Fixed:Plain Vanilla Fixed Coupon,2015-08-27,,,Ba1,BBB-,99.7736,4.145037,4.19,3.98,4.145037,251.007817,Ordinary Call,,201.726193,209.4,0.648797,234.997814,100.199249,2.395378,0.024292,-5.732123,2.395378,98.984629,248.067727,,,,4.9765,4.8762,28.1241,
US345397WF64,FORD MOTOR CREDIT COMPANY LLC,Financial - Other,United States,United States,2012-09-25,2022-09-20,345397WF6=,1000000000.0,4.25,,2.0,Fixed:Plain Vanilla Fixed Coupon,2012-09-25,,BBB,Ba1,BBB-,103.2738,2.970231,2.99,2.94,2.970231,133.849464,,,132.305259,137.5,0.0,138.827852,103.929532,2.497648,0.02613,0.077122,2.497648,102.623111,138.827852,,,,2.532,2.4953,7.7007,
US345370BZ25,FORD MOTOR CO,Automotive Manufacturer,United States,United States,1999-02-09,2029-02-01,US009466908=,260471000.0,6.375,,2.0,Fixed:Plain Vanilla Fixed Coupon,1999-02-09,,BBB,Ba1,BBB-,108.625,5.168912,5.24,5.13,5.168912,347.708474,,,341.036728,350.34,0.0,337.795435,110.525764,6.750169,0.075272,0.57428,6.750169,106.76426,337.795435,,,,6.9241,6.7505,57.4819,
US345370BY59,FORD MOTOR CO,Automotive Manufacturer,United States,United States,1998-09-30,2028-10-01,US009096612=,637803000.0,6.625,,2.0,Fixed:Plain Vanilla Fixed Coupon,1998-09-30,,BBB,Ba1,BBB-,110.625,5.098162,5.16,5.06,5.098162,338.973159,,,332.387949,344.19,0.0,331.610645,112.49577,6.587645,0.074125,0.541478,6.587645,108.792309,331.610645,,,,6.7567,6.5904,54.2392,
US345370BW93,FORD MOTOR CO,Automotive Manufacturer,United States,United States,1998-06-04,2047-02-15,345370BW9=,181167000.0,9.98,,2.0,Fixed:Plain Vanilla Fixed Coupon,1998-02-15,,BBB,Ba1,BBB-,142.6293,6.585011,6.69,6.58,6.585011,474.37819,,,463.407372,479.1,0.0,453.433909,146.832243,11.378616,0.166992,2.030802,11.378616,138.612632,453.433909,,,,11.789,11.416,210.2298,
US345370BR09,FORD MOTOR CO,Automotive Manufacturer,United States,United States,1996-11-04,2046-11-01,345370BR0=,398320000.0,7.4,,2.0,Fixed:Plain Vanilla Fixed Coupon,1996-11-01,,BBB,Ba1,BBB-,113.6367,6.335008,6.43,6.38,6.335008,450.314578,,,440.116429,452.4,0.0,426.508473,117.202931,12.292751,0.141535,2.287402,12.292751,110.235072,426.508473,,,,12.6996,12.3112,235.8039,
US345370BP43,FORD MOTOR CO,Automotive Manufacturer,United States,United States,1996-08-09,2026-08-01,345370BP4=,193373000.0,7.5,,2.0,Fixed:Plain Vanilla Fixed Coupon,1996-08-01,,BBB,Ba1,BBB-,114.744,4.844439,4.9,4.8,4.844439,318.443269,,,312.293331,323.6,0.0,313.25687,116.265881,5.110292,0.060373,0.327621,5.110292,113.246309,313.25687,,,,5.2335,5.111,32.7497,
