Instrument,Issuer Name,Industry Sub Sector Description,Country Name,Issuer Country Name,Issue Date,Maturity Date,Preferred RIC,Amount Outstanding,Coupon,FRN Index,Coupon Frequency,Coupon Type Description,Coupon Effective Date,Issuer Rating,Fitchs Rating,Moodys Rating,SP Rating,Price,Yield To Maturity,ISMA Bid Yield,ISMA Ask Yield,Yield To Maturity,Z-Spread,Call Type Description,PUTCALLIND,Option Adjusted Spread,Option Adjusted Spread Bid,Option Value,Option Adjusted Spread,Price (-25bp),Effective Duration,DV01,Convexity,Spread Duration,Price (+25bp),ZC Volatility,Zero Option Adjusted Price,Option Adjusted Convexity,Exercise Type,Duration,Modified Duration,Convexity,Make Whole Call Flag
MX93GM1309Q9,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-12-05,2020-01-30,GMFIN1201=VALR,404129000,7.73,,0,Fixed: Pay only at Maturity,2019-12-05,,,,,,,,,,-9.258263,,,-35.795884,,,,,,,,,,,,,,0.0417,0.0415,0.0035,
MX93GM1309O4,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-11-28,2020-05-05,GMFIN1181=VALR,132460000,7.61,MXTIIP1M,28,Floating: Fixed Margin over Index,2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3009,0.0222,-0.2343,
MX93GM1309P1,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-11-28,2020-05-28,GMFIN1191=VALR,86467000,7.62,MXTIIP1M,28,Floating: Fixed Margin over Index,2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3635,0.0222,-0.2234,
MX93GM1309M8,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-11-21,2020-05-21,GMFIN1161=VALR,32030000,7.79,MXTIIP1M,28,Floating: Fixed Margin over Index,2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3436,0.0028,-0.2211,
MX93GM1309L0,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-11-21,2020-02-27,GMFIN1151=VALR,182748700,7.77,MXTIIP1M,28,Floating: Fixed Margin over Index,2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1174,0.0028,-0.1044,
MX93GM1309J4,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-11-14,2020-05-14,GMFIN1131=VALR,50000000,7.61,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328,0.0611,-0.2078,
MX93GM1309I6,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-11-14,2020-02-20,GMFIN1121=VALR,189231200,7.6,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0994,0.0611,-0.0828,
MX93GM1309G0,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-11-07,2020-05-07,GMFIN1101=VALR,4000000,7.62,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3082,0.0417,-0.2054,
MX93GM1309F2,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-11-07,2020-02-13,GMFIN1091=VALR,316700000,7.62,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.0417,-0.0695,
MX93GM1309C9,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-10-31,2020-02-06,GMFIN1061=VALR,271016600,7.64,MXTIIP1M,28,Floating: Fixed Margin over Index,2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0605,0.0222,-0.0543,
MX93GM1309D7,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-10-31,2020-04-30,GMFIN1071=VALR,18020000,7.64,MXTIIP1M,28,Floating: Fixed Margin over Index,2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2884,0.0222,-0.2013,
MX93GM130996,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-10-24,2020-01-30,GMFIN1031=VALR,157844400,7.79,MXTIIP1M,28,Floating: Fixed Margin over Index,2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0411,0.0028,-0.0369,
MX93GM1309A3,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-10-24,2020-04-23,GMFIN1041=VALR,5930000,7.77,MXTIIP1M,28,Floating: Fixed Margin over Index,2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2686,0.0028,-0.1965,
MX93GM130962,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-10-17,2020-01-23,GMFIN1001=VALR,207300000,7.63,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0222,0.0222,-0.0205,
MX93GM130954,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-10-17,2020-04-30,GMFIN1011=VALR,3333300,7.6,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2934,0.0611,-0.1968,
MX93GM130921,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-10-10,2020-01-16,GMFIN09719=,40500000,7.61,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028,0.0028,-0.0046,
MX93GM130939,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-10-10,2020-04-23,GMFIN09819=,9480000,7.61,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2749,0.0417,-0.1929,
MX93GM1308Y5,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-09-26,2020-03-26,GMFIN09319=,39430000,7.82,MXTIIP1M,28,Floating: Fixed Margin over Index,2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1953,0.0028,-0.159,
MX93GM1308U3,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-09-19,2020-01-16,GMFIN08919=,11240000,7.57,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028,0.0028,-0.0036,
MX93GM1308V1,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-09-19,2020-03-19,GMFIN09019=,40235000,7.61,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1763,0.0611,-0.1385,
MX93GM1308C1,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-08-08,2020-02-06,GMFIN07219=,75619000,7.64,MXTIIP1M,28,Floating: Fixed Margin over Index,2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061,0.0222,-0.0583,
MX93GM130863,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-07-25,2020-01-23,GMFIN06619=,6416600,7.61,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0222,0.0222,-0.0215,
MX93GM130830,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-07-18,2020-01-16,GMFIN06319=,8750000,7.62,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028,0.0028,-0.0046,
MX93GM130806,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-07-11,2020-01-16,GMFIN06019=,31810000,7.65,MXTIIP1M,28,Floating: Fixed Margin over Index,2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028,0.0028,-0.0056,
MX91GM130022,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-05-31,2021-05-28,GMFIN19=,1000000000,8.09,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3352,0.0639,0.0078,
MX91GM130030,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-05-31,2022-05-27,GMFIN192=,1000000000,9.01,,182,Fixed:Plain Vanilla Fixed Coupon,2019-05-31,,,,,,,8.223,,,139.857659,,,102.73849,,,,,,,,,,,,,,2.1919,2.1069,5.7181,
MX91GM130014,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2018-10-12,2020-03-27,GMFIN18=,1500000000,8.11,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2032,0.0472,0.0058,
MX91GM000035,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2004-10-01,2008-02-15,,0,8.47,MXTIIE1M,28,Floating: Fixed Margin over Index,2008-01-18,,,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,
MX93GM1309V9,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-12-11,2020-06-11,GMFIN1251=VALR,9550000,7.64,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4032,0.0583,-0.2241,
MX93GM1308X7,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-09-26,2020-01-23,GMFIN09219=,73069000,7.78,MXTIIP1M,28,Floating: Fixed Margin over Index,2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0222,0.0028,-0.0253,
MX93GM1308L2,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-08-29,2020-02-27,GMFIN08119=,140833300,7.81,MXTIIP1M,28,Floating: Fixed Margin over Index,2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1186,0.0028,-0.1086,
MX93GM1308I8,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-08-22,2020-02-20,GMFIN07819=,52980000,7.64,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0995,0.0611,-0.0834,
MX93GM1309N6,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-11-28,2020-01-23,GMFIN1171=VALR,381073000,7.75,,0,Fixed: Pay only at Maturity,2019-11-28,,,,,,,,,,-23.311548,,,-38.855102,,,,,,,,,,,,,,0.0222,0.0222,0.001,
MX93GM1309K2,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-11-21,2020-01-16,GMFIN1141=VALR,385221300,7.74,,0,Fixed: Pay only at Maturity,2019-11-21,,,,,,,,,,-67.494463,,,-70.049747,,,,,,,,,,,,,,0.0028,0.0028,0,
MX93GM1308S7,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-09-12,2020-03-12,GMFIN08719=,2583300,7.65,MXTIIP1M,28,Floating: Fixed Margin over Index,2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1572,0.0417,-0.13,
MX93GM1308P3,GM FINANCIAL DE MEXICO SA DE CV SOFOM ER,Financial - Other,Mexico,Mexico,2019-09-05,2020-03-05,GMFIN08419=,18600000,7.6575,MXTIIP1M,28,Floating: Fixed Margin over Index,2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138,0.0222,-0.1201,
